date,open,high,low,close,volume
2019-11-05,62.18321485615107,62.45899691874367,62.00662456443849,62.202571868896484,79897600.0
2019-11-06,62.11548853959464,62.28966476534779,61.776814595779705,62.22918701171875,75864400.0
2019-11-07,62.77995977084095,63.17060959425442,62.62709711840529,62.94738006591797,94940400.0
2019-11-08,62.767843820527894,63.19245909614452,62.321392076443885,63.11967086791992,69986400.0
2019-11-11,62.673207869531,63.6850086079213,62.66835778951486,63.61949920654297,81821200.0
2019-11-12,63.461785666808154,63.76266096734586,63.308930380981366,63.5612678527832,87388800.0
2019-11-13,63.359872846088095,64.24549741946498,63.345315201954925,64.17028045654297,102734400.0
2019-11-14,63.995573482998516,64.26975475509018,63.595223508974,63.72624969482422,89182800.0
2019-11-15,63.978586752782554,64.48812644637755,63.81602394585386,64.4832763671875,100206400.0
2019-11-18,64.49297777822619,64.88847767857798,64.11204292512954,64.80841064453125,86703200.0
2019-11-19,65.00252754765992,65.02679275724115,64.3935129939744,64.61188507080078,76167200.0
2019-11-20,64.42991367014719,64.56093248676987,63.18275433669369,63.85971450805664,106234400.0
2019-11-21,63.98101594184026,64.05866163762994,63.37199408533543,63.573387145996094,121395200.0
2019-11-22,63.71411752888989,63.85727262443133,63.28950232179692,63.517581939697266,65325200.0
2019-11-25,63.74324087368213,64.64828063804774,63.69713919585076,64.63129425048828,84020400.0
2019-11-26,64.76959712330974,64.82297762192836,63.69228699097197,64.1266098022461,105207600.0
2019-11-27,64.43959825532257,65.02193358503338,64.3740888628457,64.98796081542969,65235600.0
2019-11-29,64.68710535192832,65.02679608936506,64.51725628085859,64.84481811523438,46617600.0
2019-12-02,64.84968377041223,65.08747104607848,63.92281469380863,64.09508514404297,94487200.0
2019-12-03,62.67562995992321,62.971647712941454,62.18550536102807,62.952239990234375,114430400.0
2019-12-04,63.34529930414193,63.888804294581625,63.25066723632423,63.50786209106445,67181600.0
2019-12-05,64.0052978900482,64.51483772049082,63.74810293458057,64.43961334228516,74424400.0
2019-12-06,64.90062769042349,65.75470832100332,64.85694734883545,65.68434143066406,106075600.0
2019-12-09,65.51206720223725,65.7061740691037,64.27704430539639,64.7647476196289,128042400.0
2019-12-10,65.17238769447079,65.52906486234131,64.50755638144257,65.14327239990234,90420400.0
2019-12-11,65.22334643443915,65.77898804754808,65.14812944719304,65.69891357421875,78756800.0
2019-12-12,64.97342181029377,66.13322791364624,64.86181071545411,65.86632537841797,137310400.0
2019-12-13,65.86631034949534,66.79803656512179,65.73771289432375,66.76164245605469,133587600.0
2019-12-16,67.21051811295669,68.13011536189796,67.20566803365902,67.90445709228516,128186000.0
2019-12-17,67.83411127816119,68.36790889171998,67.64727581941831,68.03792572021484,114158400.0
2019-12-18,67.88990859670405,68.39944837025718,67.72491702193895,67.87535095214844,116028400.0
2019-12-19,67.81712198639994,68.22475085305366,67.68367443989979,67.94329071044922,98369200.0
2019-12-20,68.479526656895,68.58143017449392,67.58904452327147,67.80256652832031,275978000.0
2019-12-23,68.06705234969661,68.96966354611894,68.02822948692852,68.90900421142578,98572000.0
2019-12-24,69.07642112815105,69.12495155537077,68.64695572560056,68.9745101928711,48478800.0
2019-12-26,69.10795648203678,70.35996581901527,69.07884119124469,70.34297943115234,93121200.0
2019-12-27,70.63658251018275,71.32810042259707,69.90867047705275,70.31629943847656,146266000.0
2019-12-30,70.233787467922,71.01750857560408,69.20500773401058,70.7336196899414,144114400.0
2019-12-31,70.34780884381031,71.2576984372588,70.24832669302921,71.25041961669922,100805600.0
2020-01-02,71.87887827196654,72.93678085181018,71.62411204442873,72.8761215209961,135480400.0
2020-01-03,72.09967202082721,72.93191618046808,71.94195925719045,72.16761016845703,146322800.0
2020-01-06,71.28440788927705,72.78147574606292,71.03206304715079,72.7426528930664,118387200.0
2020-01-07,72.75234750129343,73.00954237747808,72.17972718215043,72.40052795410156,108872000.0
2020-01-08,72.1021057156744,73.86850508007774,72.1021057156744,73.5652084350586,132079200.0
2020-01-09,74.54787805595736,75.32189159768006,74.29554060761883,75.1277847290039,170108400.0
2020-01-10,75.36313948426093,75.86540042322738,74.79294040413248,75.29762268066406,140644800.0
2020-01-13,75.61548631903649,76.93300498669282,75.4965890153409,76.90631103515625,121532000.0
2020-01-14,76.84324277112015,77.05433605632037,75.74409599962326,75.86783599853516,161954400.0
2020-01-15,75.66643383913052,76.55205839028056,75.10836367745794,75.54268646240234,121923600.0
2020-01-16,76.08862548469774,76.60059400763755,75.72466955638404,76.48897552490234,108829200.0
2020-01-17,76.73889185654905,77.33820624977429,76.43074516870458,77.33578491210938,137816400.0
2020-01-21,76.96212522434234,77.40614822207094,76.67338624704844,76.81169128417969,110843200.0
2020-01-22,77.29939872854102,77.64151825858052,76.99125197957247,77.08588409423828,101832400.0
2020-01-23,77.13922288262036,77.53714404533784,76.58843169246839,77.45707702636719,104472000.0
2020-01-24,77.70458837221877,78.45190793128157,77.04218593679563,77.23387145996094,146537600.0
2020-01-27,75.23212292918322,75.64703065146035,73.97526345416178,74.96279907226562,161940000.0
2020-01-28,75.84842725461012,77.25572074022489,75.74894506544685,77.08345031738281,162234000.0
2020-01-29,78.72366202767802,79.54862723135386,77.9787638617933,78.69696807861328,216229200.0
2020-01-30,77.77496776872046,78.63632728334342,77.34064489739151,78.58294677734375,126743200.0
2020-01-31,77.86958470013667,78.2941999630763,74.80265316569236,75.09867095947266,199588400.0
2020-02-03,73.83453064200978,76.06436811844702,73.32984829411103,74.8924331665039,173788400.0
2020-02-04,76.50596063187591,77.55658420732843,76.09833177611381,77.36489868164062,136616400.0
2020-02-05,78.49801928645589,78.79889458383452,77.38917241550978,77.99576568603516,118826800.0
2020-02-06,78.2675148105118,78.91050216777217,77.70702324581478,78.90807342529297,105425600.0
2020-02-07,78.4046128088884,78.65512202720149,77.34177265524673,77.83549499511719,117684000.0
2020-02-10,76.41268285594062,78.20516204833984,76.33242580622048,78.20516204833984,109348800.0
2020-02-11,78.70377046902306,78.77673143922084,77.51445469886923,77.73334503173828,94323200.0
2020-02-12,78.1857166890829,79.5841920343876,78.1857166890829,79.57933044433594,113730400.0
2020-02-13,78.84725877318257,79.34098108989527,78.64296065132991,79.01264190673828,94747600.0
2020-02-14,78.98104726751647,79.28263666385791,78.52137820776647,79.0321273803711,80113600.0
2020-02-18,76.69969206512395,77.76740130959634,76.51728221060574,77.58499145507812,152531200.0
2020-02-19,77.82820306326255,78.93968886960596,77.82820306326255,78.70863342285156,93984000.0
2020-02-20,78.4678519332106,78.95913977511199,77.39284665180088,77.90116119384766,100566000.0
2020-02-21,77.49257752985316,77.93766177876704,75.51768781544824,76.13787841796875,129554000.0
2020-02-24,72.29753409783306,73.98056472411173,70.34453304999784,72.52128601074219,222195200.0
2020-02-25,73.19500972487673,73.57928328470831,69.59058860435951,70.06484985351562,230673600.0
2020-02-26,69.68786719852451,72.44833807910929,69.68057110053594,71.17633056640625,198054800.0
2020-02-27,68.36722644438105,69.55896954300505,66.38746759469475,66.52366638183594,320605600.0
2020-02-28,62.56899400612561,67.7129487254943,62.35253082067294,66.4847183227539,426510000.0
2020-03-02,68.6542020291079,73.314166489875,67.54515075025799,72.67451477050781,341397200.0
2020-03-03,73.856534460879,73.93679152798636,69.51030959259795,70.36642456054688,319475600.0
2020-03-04,72.0980933559727,73.79085448656329,71.29305857314273,73.63033294677734,219178400.0
2020-03-05,71.874329601798,72.85447805647537,70.87472736574384,71.24198150634766,187572800.0
2020-03-06,68.58610279766465,70.7312443899165,68.398831359208,70.29589080810547,226176800.0
2020-03-09,64.14745920279152,67.63513438782665,63.9650493661959,64.73603820800781,286744800.0
2020-03-10,67.40407194553242,69.66595046598005,65.51430169287895,69.3984146118164,285290000.0
2020-03-11,67.46488508588948,68.39638798914243,66.11990952320342,66.9881820678711,255598800.0
2020-03-12,62.247962131281284,65.66753776324454,60.31684950105425,60.37278747558594,418474000.0
2020-03-13,64.4247178752568,68.08021025879111,61.520749325209415,67.60594177246094,370732000.0
2020-03-16,58.8454192815857,63.011657902909214,58.371154394359145,58.90865707397461,322423600.0
2020-03-17,60.197686616202944,62.654137253312776,57.9820146272473,61.498878479003906,324056000.0
2020-03-18,58.315216118949394,60.80328552345033,57.670699065718,59.993385314941406,300233600.0
2020-03-19,60.16849690617432,61.49400774059769,59.0059384257458,59.53371047973633,271857200.0
2020-03-20,60.11741735902178,61.24836059631493,55.452591488000145,55.75417709350586,401693200.0
2020-03-23,55.47205507529818,55.57420415181615,51.70954739009817,54.569732666015625,336752800.0
2020-03-24,57.485857062812855,60.241462343315185,56.984838595655695,60.04446029663086,287531200.0
2020-03-25,60.98569540599957,62.809793972480115,59.416971381053905,59.71369171142578,303602000.0
2020-03-26,59.956906340750756,62.91437540276122,59.91799134636083,62.85600662231445,252087200.0
2020-03-27,61.472128227779834,62.23095212457032,60.08581391205165,60.253631591796875,204216800.0
2020-03-30,60.98326514886381,62.145823681937834,60.6573567149777,61.973140716552734,167976400.0
2020-03-31,62.16528057676936,63.84101526548802,61.28971178115479,61.8466682434082,197002000.0
2020-04-01,59.95202858728482,60.49196196110795,58.15954924467316,58.59246826171875,176218400.0
2020-04-02,58.45385053483029,59.623705251677556,57.61719666276018,59.57019805908203,165934000.0
2020-04-03,59.05215457579844,59.757471238449234,58.120647749973486,58.714088439941406,129880000.0
2020-04-06,61.02216610828866,63.99179602011706,60.65248486344444,63.836143493652344,201820400.0
2020-04-07,65.86211487907978,66.0810126413584,62.9922028162092,63.09678268432617,202887200.0
2020-04-08,63.90181186370111,65.02788978082967,63.53456510487803,64.71171569824219,168895200.0
2020-04-09,65.35137472549953,65.68457554503073,64.37852215003858,65.1786880493164,161834800.0
2020-04-13,65.25651151982578,66.56743379703605,64.65334031125658,66.4579849243164,131022800.0
2020-04-14,68.09965900684814,70.10616681687135,67.62539055556951,69.8143081665039,194994800.0
2020-04-15,68.68339398272448,69.63921990741926,68.25290936729039,69.17711639404297,131154400.0
2020-04-16,69.89457848893247,70.09401500264356,68.67121695192448,69.72676086425781,157125200.0
2020-04-17,69.24034654421365,69.79001059290952,67.33598358064425,68.78067016601562,215250000.0
2020-04-20,67.6010865768608,68.50826672265677,67.33355067265853,67.3530044555664,130015200.0
2020-04-21,67.19491954798411,67.43083656794423,64.55605574878716,65.27110290527344,180991600.0
2020-04-22,66.54554776149494,67.58893427444147,66.20262374462739,67.15115356445312,116862400.0
2020-04-23,67.09520542747022,68.5252998288539,66.85199229586826,66.89090728759766,124814400.0
2020-04-24,67.41869930741639,68.83176734901194,67.3700537004545,68.82203674316406,126161200.0
2020-04-27,68.53745068272923,69.2038596440192,68.08751237194905,68.87065887451172,117087600.0
2020-04-28,69.33518034085414,69.51759014759256,67.66188061508382,67.7542953491211,112004800.0
2020-04-29,69.25008163239175,70.45155516567527,69.04578348072053,69.97972106933594,137280800.0
2020-04-30,70.52207898696545,71.63356480220592,70.13050939986145,71.45601654052734,183064000.0
2020-05-01,69.61976306226633,72.72073067464675,69.52247928829394,70.30562591552734,240616800.0
2020-05-04,70.32993610027243,71.42925665131193,69.63677727384477,71.30035400390625,133568000.0
