date,open,high,low,close,volume
2019-12-31,150.24835879471877,151.20675870988106,149.9416638023362,151.13966369628906,18369400.0
2020-01-02,152.17474943028378,154.04362648828806,151.74347235905563,153.93820190429688,22622100.0
2020-01-03,151.73393023113195,153.29611264931836,151.48473681392875,152.0214385986328,21116200.0
2020-01-06,150.54549039402698,152.48146270272824,149.9991953141161,152.41436767578125,20813700.0
2020-01-07,152.6923101506048,153.02774140943038,150.77550996065915,151.02468872070312,21634100.0
2020-01-08,152.3185197166617,154.11073783438744,151.37929172052182,153.43026733398438,27746500.0
2020-01-09,155.10747637911362,155.4716731148929,154.33117459939524,155.34707641601562,21385000.0
2020-01-10,156.04669262964345,156.43004677416292,154.47490261465322,154.6282501220703,20725900.0
2020-01-13,155.03079186877713,156.5163149194278,154.5515918281817,156.48756408691406,21626500.0
2020-01-14,156.59295455101957,156.79422495877316,154.99242851915213,155.3853759765625,23477400.0
2020-01-15,155.85502190864554,157.12011707906066,155.80711360215042,156.3917236328125,21417900.0
2020-01-16,157.51302875377039,159.32440397220998,157.2063337675266,159.25730895996094,23865400.0
2020-01-17,160.45533152865318,160.5032544550359,158.548110201203,160.14865112304688,34371700.0
2020-01-21,159.74609811270088,161.1932914098585,159.5064981230017,159.57359313964844,29517200.0
2020-01-22,160.43616191972018,160.5224290381556,158.78771266997,158.806884765625,24138800.0
2020-01-23,159.2765034991713,159.86112810306957,158.39477722549302,159.78445434570312,19680800.0
2020-01-24,160.5415498920773,160.56072198335937,157.6088487588171,158.17430114746094,24918100.0
2020-01-27,154.44614765298255,156.5833900923676,153.5356706160902,155.52914428710938,32078100.0
2020-01-28,156.9667541408438,158.86438208614229,156.28629831594466,158.57687377929688,24899900.0
2020-01-29,160.85783771292105,161.72998514256625,158.79728375182458,161.0495147705078,34754500.0
2020-01-30,166.80953362298413,166.80953362298413,163.68514006322894,165.5923614501953,51597500.0
2020-01-31,165.0460647046269,165.22814841412577,162.52546811244756,163.14842224121094,36142700.0
2020-02-03,163.3401316571129,167.2408273137042,163.3113808223392,167.12582397460938,30107000.0
2020-02-04,169.770986075543,173.12538628617733,168.97551227070966,172.62701416015625,36433300.0
2020-02-05,176.37438082450265,176.53730709732727,170.98817658820624,172.4161834716797,39186300.0
2020-02-06,173.44166483324778,176.17311092953105,172.56951724471946,175.9910125732422,27751400.0
2020-02-07,175.24345895864306,177.90780998802717,174.88884098778004,176.2401885986328,33529100.0
2020-02-10,175.94307893273947,180.9842578164487,175.62680516854897,180.85008239746094,35844300.0
2020-02-11,182.71895944996538,182.76688237616003,175.8664051008235,176.76730346679688,53159900.0
2020-02-12,177.85986529235913,178.11863737477339,174.285037557175,177.02606201171875,47062900.0
2020-02-13,175.46389124839604,178.48284569977233,175.2626207937593,176.06768798828125,35295800.0
2020-02-14,175.62680417577926,177.69695173476563,175.05175831249736,177.6394500732422,23149500.0
2020-02-18,177.88861986541076,179.8916723025023,177.7831952832468,179.44122314453125,27792200.0
2020-02-19,180.72899329660206,180.84431073258708,179.2009786139329,179.97940063476562,29997500.0
2020-02-20,179.66226978947725,179.9505780542669,174.0403246139327,177.23089599609375,36862400.0
2020-02-21,176.02959037807048,176.3467279427659,170.34036799921122,171.6281280517578,48572600.0
2020-02-24,161.22993169251345,167.74563004277445,156.86690344586438,164.22830200195312,68311100.0
2020-02-25,167.40927795492743,168.02432868735926,161.11460917934104,161.51824951171875,68073300.0
2020-02-26,163.0943322493988,166.50593360278233,161.652805593952,163.53639221191406,56206100.0
2020-02-27,156.95342393492467,160.51879152940356,151.82157807180735,152.01377868652344,93174900.0
2020-02-28,146.46872644220588,157.32823051684215,146.07470562478673,155.69448852539062,97012700.0
2020-03-02,158.86583657237733,166.17918199089192,155.98278341917523,166.0542449951172,71030800.0
2020-03-03,167.02487795977277,168.17809625846616,155.93472557182196,158.09701538085938,71677000.0
2020-03-04,161.92188658435023,164.04572760800113,159.16375565999914,163.90158081054688,49814400.0
2020-03-05,159.57699655772706,164.20909437824682,159.23102958932571,159.78842163085938,47817300.0
2020-03-06,156.27111963362916,156.75162857848824,149.91879079603333,155.27166748046875,72821100.0
2020-03-09,145.1136808187837,151.60055065670946,144.15266306501692,144.7484893798828,70419300.0
2020-03-10,151.99458397518742,154.75270046321984,146.632102707775,154.64698791503906,65354400.0
2020-03-11,151.00478354978742,151.55255625894947,145.25788457088586,147.64122009277344,56371600.0
2020-03-12,139.63590178587188,147.4874161557871,133.17786041803524,133.63914489746094,93226400.0
2020-03-13,141.75011069659067,155.59837926772477,135.24401676413146,152.63844299316406,92727400.0
2020-03-16,134.54246900100676,143.52798976058872,129.7373808223994,130.14100646972656,87905900.0
2020-03-17,134.54250494398482,141.7501391374126,129.73741548169966,140.8563995361328,81059800.0
2020-03-18,132.62045825492916,140.30860076246128,129.7566292767845,134.92689514160156,81593200.0
2020-03-19,137.20450930513633,144.29681038197006,133.58146825448165,137.1468505859375,85922700.0
2020-03-20,140.30856969550192,141.36569492180737,130.5638518114277,131.9957733154297,84866200.0
2020-03-23,131.66907715019016,135.09031371030298,127.35411551033675,130.67922973632812,78975200.0
2020-03-24,138.14630498446243,143.76826482680843,135.76298501133704,142.557373046875,82516700.0
2020-03-25,143.10514900492822,148.3138631711929,138.80939871945762,141.19271850585938,75638200.0
2020-03-26,142.61505112150758,150.55306839535243,142.58622175749838,150.02450561523438,64568100.0
2020-03-27,145.83443861874218,148.85203366488764,143.3838405065235,143.86434936523438,57042300.0
2020-03-30,146.49756408443233,154.3394732964094,144.16228307276202,153.98388671875,63420300.0
2020-03-31,153.1862262392483,158.3565065196979,150.4569392995181,151.56211853027344,77927200.0
2020-04-01,147.03570983964678,151.60054396865544,144.94069826756362,146.18040466308594,57969900.0
2020-04-02,145.94017151330664,149.41905144321797,144.49864473607678,149.20762634277344,49630700.0
2020-04-03,149.05385538434913,151.2449746296894,146.25729027828143,147.83335876464844,41243300.0
2020-04-06,154.07037290156163,160.00945556490618,151.4371789844083,158.82740783691406,67111700.0
2020-04-07,162.9789741791482,163.3729949215459,156.89573090268775,157.1167755126953,62769000.0
2020-04-08,159.21181424407922,160.17283202644026,157.12640741603184,158.69287109375,48318200.0
2020-04-09,159.87491168706444,160.845534324672,156.96302911027476,158.7024688720703,51385100.0
2020-04-13,157.94325982297477,159.11570255269694,155.97317066801764,159.0580291748047,41905300.0
2020-04-14,162.412006550123,166.97684105375075,161.4509887598856,166.9287872314453,52874300.0
2020-04-15,164.52623359014876,166.80385559762394,162.64264703803937,165.1797332763672,40940800.0
2020-04-16,167.50540100543185,170.36922986714265,166.15996732293377,170.13858032226562,50479600.0
2020-04-17,172.50269702932061,172.98320593469478,169.01419768383448,171.63778686523438,52765600.0
2020-04-20,169.74461463019088,171.78196810489428,168.1685456911999,168.23580932617188,36669600.0
2020-04-21,166.7365734573094,166.89994470909014,159.63465313407258,161.2779998779297,56203700.0
2020-04-22,164.7088259104088,167.21708273803804,164.16105343704683,166.75579833984375,34620200.0
2020-04-23,167.32281114836113,168.23577513322712,164.24755709535398,164.7376708984375,32790800.0
2020-04-24,165.35271176787828,167.75525614359188,164.0553466033732,167.7456512451172,34277600.0
2020-04-27,169.70611526985851,170.00402841614695,166.54437343038765,167.26513671875,33194400.0
2020-04-28,168.7450640439905,168.82194720582498,162.78675830947464,163.1903839111328,34392700.0
2020-04-29,166.4674754207384,170.7536058484767,165.17971531295805,170.5133514404297,51286600.0
2020-04-30,172.9831966008177,173.36759783878819,169.36015554387865,172.2239990234375,53875900.0
2020-05-01,168.9469404239437,171.67622758988622,167.22671026610783,167.764892578125,39370500.0
2020-05-04,167.68798985437488,172.02217456007264,167.02488527100917,171.868408203125,30372900.0
2020-05-05,173.57902011420626,176.49090270348634,172.88708616586575,173.71356201171875,36839200.0
2020-05-06,174.9820886695753,177.01944131590804,174.5496336766793,175.4241485595703,32139300.0
2020-05-07,176.99064360563307,177.35583505620022,175.4626288476826,176.44287109375,28316000.0
2020-05-08,177.7690210864609,177.78824554324035,176.21217735849666,177.480712890625,30877800.0
2020-05-11,176.01038455724796,180.20042228409358,175.72209098060307,179.46044921875,30892700.0
2020-05-12,179.51812984134412,179.74876473080528,175.19354969633085,175.39535522460938,32038200.0
2020-05-13,175.4338187225803,176.87534555733615,169.6580918197182,172.7429656982422,44711500.0
2020-05-14,170.61912002633625,173.6463353607509,168.8316260565963,173.49256896972656,41873900.0
2020-05-15,172.07987061493452,179.76801416284783,170.10017599758206,176.02005004882812,46610400.0
2020-05-18,178.5090488842377,178.9415039433576,176.7888335463279,177.70179748535156,35264500.0
2020-05-19,177.81714468720787,179.3259498613547,176.33718354153314,176.4717254638672,26799100.0
2020-05-20,178.1003181804191,179.10256835739997,177.2619089534649,178.91946411132812,31261300.0
2020-05-21,178.66891039213397,179.89280622289996,176.63551490999203,176.7704315185547,29119500.0
2020-05-22,176.53917488501926,177.76307085844945,175.9127647184689,176.84754943847656,20826900.0
2020-05-26,179.57477714330537,179.72897174741658,174.52502884952133,174.97796630859375,36073600.0
2020-05-27,173.657680368453,175.3827011066061,170.1883903016921,175.209228515625,39517100.0
2020-05-28,174.1780752486347,177.46426092230374,173.83114478778697,174.81410217285156,33810200.0
2020-05-29,176.0958444819929,177.57994184733113,173.86008149011653,176.5969696044922,42130400.0
2020-06-01,175.91272017439505,176.3560259446983,174.87194345331088,176.19219970703125,22622400.0
2020-06-02,177.56067454227346,178.28344526632614,174.76596695785966,178.19671630859375,30794600.0
2020-06-03,178.10998265626392,179.18931553686178,176.91499646359657,178.63037109375,27311000.0
2020-06-04,177.60883328536414,179.09291579371077,175.68144500164843,176.2789306640625,28761800.0
2020-06-05,175.98985781619294,180.9143365419718,175.4020036734159,180.40357971191406,39893600.0
2020-06-08,179.18930041850123,181.7045428478872,177.74375913045887,181.5214385986328,33211600.0
2020-06-09,181.174511905674,183.77648333782605,180.46137289486805,182.90916442871094,29783900.0
2020-06-10,184.19085742256178,191.312556209553,184.07520413168115,189.69354248046875,43872300.0
2020-06-11,186.11828289372795,188.65278887662055,179.31460356054154,179.50733947753906,52854700.0
2020-06-12,183.62229761509337,184.75946448706057,178.45689579935453,180.92396545410156,43373600.0
2020-06-15,177.87869093495559,183.89214850099734,177.3293781402349,182.0803985595703,32770200.0
2020-06-16,185.8870080570618,188.479348287667,184.50893215429028,186.54232788085938,42556700.0
2020-06-17,187.94925435435698,189.19242794634982,186.65790782243644,187.1879425048828,25687800.0
2020-06-18,186.95668142491218,189.3562853616738,186.95668142491218,189.1924591064453,23061600.0
2020-06-19,191.38008328839283,192.05466648355173,187.3132914056781,188.06497192382812,44441100.0
2020-06-22,188.6816604108364,193.47122123990133,188.1419940703454,193.2881317138672,32818900.0
2020-06-23,194.75297146006582,196.54544339013523,194.11692971282656,194.5795135498047,30917400.0
2020-06-24,194.2807877822722,195.87087758554495,189.4237600000705,190.65728759765625,36740600.0
2020-06-25,190.6187360029362,193.3267146405822,188.37332651321057,193.06651306152344,27803900.0
2020-06-26,192.4786729045401,192.6328675332963,187.80476402074083,189.20211791992188,54675800.0
2020-06-29,188.67204360897594,191.32220257904305,186.52300972513993,191.2354736328125,26701600.0
2020-06-30,190.69584031939294,196.97911681603387,190.56092370025792,196.12142944335938,34310300.0
2020-07-01,195.76485824862579,198.85832340174898,194.44460177169685,197.26821899414062,32061200.0
2020-07-02,198.2126162676074,200.46767187433113,197.55731126902216,198.7715606689453,29315800.0
2020-07-06,201.24831114648762,203.46481129368627,200.53517196901026,203.0504150390625,31897600.0
2020-07-07,202.80944008063213,206.87623075357698,200.43876059931935,200.68931579589844,33600700.0
2020-07-08,202.44326691004167,205.5174393484397,201.1133640819945,205.10305786132812,33600000.0
2020-07-09,208.47597580883075,208.52416346158532,203.79242123434403,206.53895568847656,33121700.0
2020-07-10,205.8643642256615,206.307670057767,203.4165872621786,205.9125518798828,26177600.0
2020-07-13,206.69313281604067,207.96521624861163,199.00285703442898,199.5521697998047,38135600.0
2020-07-14,198.64630312628492,201.2675526978785,194.69515076628954,200.78570556640625,37591800.0
2020-07-15,201.95177317432973,203.65751618594473,197.58623921453494,200.48695373535156,32179400.0
2020-07-16,197.94278860907966,198.23189981852838,194.96497697281364,196.5165252685547,29940700.0
2020-07-17,197.04656783987235,197.59586592525577,194.07838773459244,195.51429748535156,31635300.0
2020-07-20,197.55732141340226,204.59229238518245,195.63956456058546,203.91770935058594,36884800.0
2020-07-21,205.90293097260692,206.17276420455403,200.4773272709687,201.1711883544922,37990400.0
2020-07-22,201.60483259991813,204.5922906337374,200.82424261622404,204.062255859375,49605700.0
2020-07-23,199.66780180161737,203.2623770169817,194.81077484390735,195.18661499023438,67457000.0
2020-07-24,193.1436129977744,195.49502948097052,190.33925900979173,193.99166870117188,39827000.0
2020-07-27,194.15543912719602,196.56467422362243,193.5675851754758,196.44903564453125,30160900.0
2020-07-28,196.2177713057443,197.26819442598,194.41566790636688,194.6855010986328,23251400.0
2020-07-29,195.14806768364014,197.22000424872925,194.67585225082365,196.65142822265625,19632600.0
2020-07-30,193.70256099212816,197.03694985544175,192.32448515382558,196.4972686767578,25079600.0
2020-07-31,196.97910147777648,197.65369922573103,191.78478998833288,197.56695556640625,51044000.0
2020-08-03,203.8406251234441,209.73842961116057,202.79983350123388,208.67835998535156,78983000.0
2020-08-04,206.3944119130903,206.9726343902726,202.67455122873233,205.54635620117188,49280100.0
2020-08-05,207.09793940542156,207.19431473606036,203.88884970346407,205.2091064453125,28806400.0
2020-08-06,204.6308461826041,208.5145330741218,203.8695341480937,208.49526977539062,32656800.0
2020-08-07,207.0497124080355,207.86884368544074,203.2720180641173,204.7657470703125,27820400.0
2020-08-10,203.98514817308384,204.18753042383318,198.85830271017534,200.68931579589844,36716500.0
2020-08-11,199.63890258256563,200.11110334978684,195.76484761469482,195.9961395263672,36446500.0
2020-08-12,197.83681319024146,202.6456534496564,197.31642469413129,201.59523010253906,28013100.0
2020-08-13,201.83618612591385,203.6768462202267,200.59301193883508,201.123046875,22588900.0
2020-08-14,201.1808182484849,201.98068628792316,199.9762003646577,201.31573486328125,17958900.0
2020-08-17,201.99032483763784,203.52259519750876,201.33500508765562,202.6456298828125,20184800.0
2020-08-18,202.8865535732588,204.65011585268795,201.6144847828161,203.81170654296875,21336200.0
2020-08-19,204.30438623226948,204.8936613614113,202.14048753468973,202.5751953125,27627600.0
2020-08-20,202.42061486510048,207.69511115030062,201.8120299116815,207.2893829345703,26981500.0
2020-08-21,206.593866184054,208.90266265219122,205.61818737831013,205.78240966796875,36249300.0
2020-08-24,207.49224379180043,208.19745177299396,205.21242705313358,206.42962646484375,25460100.0
2020-08-25,205.8597229117612,209.25046188831504,205.8597229117612,209.11521911621094,23043700.0
2020-08-26,210.47728204380803,214.5442342148854,209.97494551238736,213.63616943359375,39600800.0
2020-08-27,215.31705302296035,223.296404631682,211.94562451616426,218.88168334960938,57602200.0
2020-08-28,220.42734498116928,222.8037704609618,218.8817154552784,221.13255310058594,26292900.0
2020-08-31,219.28741156999564,220.929649149101,216.68880508324258,217.8673553466797,28774200.0
2020-09-01,217.848021711338,219.72211024076105,216.80471423907093,219.54823303222656,25725500.0
2020-09-02,220.22442822008222,224.94828361252618,219.6254982317033,223.77938842773438,34080800.0
2020-09-03,221.480250918722,221.51888537976222,207.656454561318,209.9169464111328,58400300.0
2020-09-04,207.7917071090383,210.94093911517564,198.2184085503412,206.9705810546875,59664100.0
2020-09-08,199.4838957887821,202.89395830027743,195.32999089450462,195.7743682861328,52924300.0
2020-09-09,200.54654487206125,207.54054768383082,199.67711461610398,204.1111602783203,45679000.0
2020-09-10,206.14942585010687,207.4439086485553,197.17507328748863,198.3922576904297,35461500.0
2020-09-11,200.16013310441775,201.5415548357871,194.40263937603885,197.09783935546875,33620100.0
2020-09-14,197.30072306462003,202.0921932671314,197.0978515635428,198.43096923828125,30375800.0
2020-09-15,201.3386779870462,202.65247094048343,199.89929722309518,201.6864471435547,21823900.0
2020-09-16,203.46390468375898,203.49288421520419,197.68708715017047,198.08316040039062,26328100.0
2020-09-17,193.25307090386232,197.38765173338578,193.16613229650343,196.01589965820312,34011300.0
2020-09-18,195.9096488343619,196.73076030081637,189.58218937467748,193.58152770996094,55225300.0
2020-09-21,190.4902289568305,195.82268427751143,189.70775206408413,195.658447265625,39839700.0
2020-09-22,198.0928334421264,201.02955398012296,195.2140867126724,200.37265014648438,33517100.0
2020-09-23,200.83636699096934,201.0295835671757,193.23376346054502,193.7747344970703,30803800.0
2020-09-24,193.05986102062823,198.5855182984908,192.43193671066234,196.286376953125,31202500.0
2020-09-25,196.6341531072667,201.93761448834564,195.65845960731016,200.7590789794922,29437300.0
2020-09-28,203.71511233421379,205.34769498417856,200.99091802685984,202.32403564453125,32004900.0
2020-09-29,202.2371257064994,202.9326641499431,199.78341654758515,200.21812438964844,24221900.0
2020-09-30,200.67212428259555,204.77772552335063,199.52255357672755,203.1837921142578,33829100.0
2020-10-01,206.2364432354836,206.7194551749865,204.14017318688346,205.24143981933594,27158400.0
2020-10-02,200.9329489491054,203.82136539677597,198.55652393250958,199.1844482421875,33154800.0
2020-10-05,200.17946254935413,203.26108097658164,199.94761151978432,203.2321014404297,21331600.0
2020-10-06,201.72508836393405,203.03886652500677,197.86099332919477,198.91395568847656,28554300.0
2020-10-07,200.02488510079405,202.97126063048702,199.69644054741275,202.70077514648438,25681100.0
2020-10-08,203.3576642275812,204.01456807461423,201.24208449376047,203.42529296875,19925800.0
2020-10-09,204.05319425873833,208.52588897483386,204.05319425873833,208.4775848388672,26458000.0
2020-10-12,211.35633242064304,216.2540799697792,209.44360949901517,213.87765502929688,40461400.0
2020-10-13,215.15282793254266,217.55823256834336,212.9406251140747,215.28807067871094,28950800.0
2020-10-14,215.42329301192922,216.6018431484424,211.6847858725363,213.3560028076172,23421700.0
2020-10-15,209.7237740195132,212.87300631815495,208.670796869104,212.19679260253906,22733100.0
2020-10-16,212.67013483329345,214.73742518694976,211.86834804643325,212.19679260253906,26057900.0
2020-10-19,212.93094879202613,214.74707812129,206.45859274927082,206.9416046142578,27625800.0
2020-10-20,208.46794614002044,209.98459589306867,205.85001506645108,207.3570098876953,22753500.0
2020-10-21,205.87897976096338,209.54987301034743,205.87897976096338,207.5019073486328,22724900.0
2020-10-22,206.66147779390272,208.71911333758914,204.50724870819545,207.5888671875,22351500.0
2020-10-23,207.72409046199948,208.93162017669758,205.91763072572405,208.88331604003906,18879600.0
2020-10-26,206.58420528510732,208.98959522691092,201.0295681727082,202.94229125976562,37111600.0
2020-10-27,204.4009442932135,207.37629895831336,203.18375977854367,206.00454711914062,36700300.0
2020-10-28,200.6141497158256,201.7443957306644,195.23340511148933,195.79368591308594,51195600.0
2020-10-29,197.1364946887842,200.3147066782973,196.46026619963513,197.764404296875,31432600.0
2020-10-30,196.58585422012118,197.34900657875792,192.8376769510011,195.59085083007812,36953700.0
2020-11-02,197.34902612753868,198.30539514392603,193.32070802757994,195.45562744140625,30842200.0
2020-11-03,196.96261133478654,201.04888828277393,196.21876880843973,199.4163055419922,27512000.0
2020-11-04,206.74841590517454,210.90232115510887,205.2027719432235,209.0378875732422,42311800.0
2020-11-05,214.49591569790314,216.5052469485597,213.63615511501027,215.7034454345703,36080100.0
2020-11-06,214.7084342824597,216.7370900622365,210.62215792986368,216.11883544921875,25231900.0
2020-11-09,216.81440289080604,220.36936370867696,210.4772885700068,210.96995544433594,44395000.0
2020-11-10,207.21211145532956,209.1441591145867,202.59451872893328,203.84068298339844,44045100.0
2020-11-11,205.1737965171842,210.6318251502269,204.99024963473738,209.1924591064453,29440800.0
2020-11-12,209.83004454490353,211.6654839427741,207.17347898778067,208.12017822265625,21593900.0
2020-11-13,209.00891091922472,210.03289379347933,206.88366149751752,209.15380859375,18621100.0
2020-11-16,207.56953317420172,210.34203155687106,207.23143368192262,209.84934997558594,24953300.0
2020-11-17,208.75775566524263,210.28406034590697,206.80638340035176,207.17347717285156,24154100.0
2020-11-18,206.93132727197235,208.40353186146467,204.2968621240155,204.44215393066406,28372800.0
2020-11-19,204.73271697868228,206.33082335403583,203.32830344882953,205.74000549316406,24792700.0
2020-11-20,205.52692791853843,206.5826470608142,203.3961144373645,203.7738494873047,22843100.0
2020-11-23,204.31623593681704,205.61409330532936,201.61397978721627,203.50265502929688,25683500.0
2020-11-24,202.99899490612643,207.5124548812963,202.2919554406679,207.1347198486328,33979700.0
2020-11-25,208.34543547343392,208.51976791874688,205.77877594668755,207.14442443847656,21012900.0
2020-11-27,208.09358411505292,209.46892737787914,207.3090438983442,208.4616241455078,14512200.0
2020-11-30,207.36717491055484,208.0064085713147,204.2096831029571,207.33811950683594,33064800.0
2020-12-01,207.76426075556216,210.48590660269116,206.64075071280195,209.4108123779297,30904500.0
2020-12-02,208.1226627753779,208.69410546934324,206.1080708644514,208.5972442626953,23724500.0
2020-12-03,207.86115222586878,209.57549511050644,206.93133487755563,207.50279235839844,25120900.0
2020-12-04,207.4834217278807,208.60694673796303,206.47611834679114,207.6190185546875,24666000.0
2020-12-07,207.62870977130103,208.761915050893,206.2921166301894,207.5512237548828,24620000.0
2020-12-08,207.24127579524594,210.1275594467685,206.19523683627006,209.2171173095703,23284100.0
2020-12-09,208.39384950594325,208.46164052519174,204.5680684333903,205.13951110839844,32440600.0
2020-12-10,205.11045616558744,206.37925812714036,203.74479300038152,203.89976501464844,26733300.0
2020-12-11,203.44452726413647,206.61169919318706,202.53408522871356,206.55357360839844,30979400.0
2020-12-14,206.39862049614487,209.410820483633,206.18553768450695,207.46401977539062,28798400.0
2020-12-15,208.4035287623465,208.64566699088186,205.5656758178054,207.396240234375,27000600.0
2020-12-16,207.9967339176969,213.1881780189774,207.96767851320206,212.38427734375,35023300.0
2020-12-17,212.95574335509585,213.94367155308174,211.06706796111243,212.5198974609375,32515800.0
2020-12-18,211.71600341796875,212.78141766323782,209.22682981430762,211.71600341796875,63354900.0
2020-12-21,210.70869440235293,216.95585789027956,210.4471809712556,215.59019470214844,37181900.0
2020-12-22,215.6870596621535,218.53460771116534,214.87347872784875,216.8977508544922,22612200.0
2020-12-23,216.09382141823767,216.52966723378236,213.85646675669068,214.06954956054688,18699600.0
2020-12-24,214.45697063891015,216.57810374865502,214.2438878292316,215.74514770507812,10550600.0
2020-12-28,217.39167923408627,218.92199447541424,216.00665578428772,217.88565063476562,17933500.0
2020-12-29,219.1931977421907,220.035834010202,216.54905254402343,217.1011199951172,17403200.0
2020-12-30,218.1471515410593,218.53458154358347,214.5053981909925,214.7087860107422,20272300.0
2020-12-31,214.72819303918004,215.98731487089816,212.77171187847787,215.42555236816406,20942100.0
2021-01-04,215.53209216454678,215.9873132447325,208.0548620214718,210.84429931640625,37130100.0
2021-01-05,210.4277799856813,211.64816599527592,208.91683995374808,211.0476531982422,23823000.0
2021-01-06,205.49787714988656,209.6820329780448,205.27511411000953,205.5753631591797,35930700.0
2021-01-07,207.30906503882133,212.44239858314637,206.989455573686,211.4254150390625,27694500.0
2021-01-08,211.80315039860136,213.64340985694946,210.2050439548537,212.71359252929688,22956200.0
2021-01-11,211.5997514262043,212.02591706317168,209.91446407427264,210.65057373046875,23031300.0
2021-01-12,209.6917014207081,210.27283906832474,206.61171031359513,208.1710662841797,23249300.0
2021-01-13,207.28970798894235,209.9435336325167,207.2025269908166,209.5367431640625,20087100.0
2021-01-14,209.12026914313444,210.62152915822637,206.04995809209802,206.32115173339844,29480800.0
2021-01-15,206.8054043073034,207.76426215005128,205.36225527082863,205.96275329589844,31746500.0
2021-01-19,207.0281509110013,210.1565721644415,205.94337655712678,209.63356018066406,30480900.0
2021-01-20,210.85396551971832,218.68955501350132,210.45685527973095,217.28515625,37777300.0
2021-01-21,217.63385703422412,219.18354775213996,215.42555736750896,217.89537048339844,30709400.0
2021-01-22,219.93901305660359,222.83499179492327,218.69926642122326,218.84454345703125,30172700.0
2021-01-25,221.91485567073263,222.55410418915307,217.16895194561408,222.3119659423828,33152100.0
2021-01-26,224.56868944985123,226.8157246275279,222.84466636679778,225.02391052246094,49169600.0
2021-01-27,230.51556822382318,232.87883943915207,222.9027425644333,225.57594299316406,69870600.0
2021-01-28,228.20074813390065,235.00967380199674,227.69709649050264,231.4163360595703,49111200.0
2021-01-29,228.5687786535352,230.53493963854137,224.07469429081496,224.66551208496094,42503100.0
2021-02-01,227.66802407060896,234.8740594339559,225.1207254184139,232.11367797851562,33314200.0
2021-02-02,233.7118062610677,234.69003932166052,231.18388272491705,231.97808837890625,25916300.0
2021-02-03,232.0362383802134,237.38264004767726,231.73597455003448,235.35836791992188,27158100.0
2021-02-04,235.029043331461,235.5908057703716,232.81104897964642,234.39947509765625,25296100.0
2021-02-05,234.61258201814135,235.62956559344107,232.8595035053305,234.58352661132812,18054800.0
2021-02-08,235.50362533974632,236.01695718051613,233.2372151621274,234.8450164794922,22211900.0
2021-02-09,234.26386674412672,237.06298381352258,233.78928531902713,236.1041259765625,23565000.0
2021-02-10,237.29545921274655,238.18652610243947,233.3147062241831,235.18402099609375,22186700.0
