date,open,high,low,close,volume
2019-11-15,63.90829468811082,64.41727456006997,63.74591048586719,64.41242980957031,100206400.0
2019-11-18,64.42211920582977,64.81718456959655,64.04160288666964,64.7372055053711,86703200.0
2019-11-19,64.93109146687381,64.9553300096232,64.32274620428355,64.54087829589844,76167200.0
2019-11-20,64.35910421227787,64.48997903722267,63.11331552595468,63.78953170776367,106234400.0
2019-11-21,63.910720979390845,63.988281367043584,63.30236824587357,63.5035400390625,121395200.0
2019-11-22,63.6441040461107,63.78710183292363,63.21995543560012,63.447784423828125,65325200.0
2019-11-25,63.67317213035203,64.57721704415648,63.62712112905649,64.56024932861328,84020400.0
2019-11-26,64.69841778729275,64.75173962276358,63.62229157801935,64.05613708496094,105207600.0
2019-11-27,64.3687821181986,64.95047748832434,64.30334471751318,64.91654205322266,65235600.0
2019-11-29,64.61601250812018,64.95532991643037,64.4463501056827,64.77355194091797,46617600.0
2019-12-02,64.77839680835467,65.0159226928851,63.85254660612109,64.02462768554688,94487200.0
2019-12-03,62.6067392058239,62.90243158698317,62.11715333391471,62.8830451965332,114430400.0
2019-12-04,63.275695670586806,63.818603459298735,63.18116758421434,63.438079833984375,67181600.0
2019-12-05,63.934951563857744,64.44393137417234,63.678039283744006,64.36878967285156,74424400.0
2019-12-06,64.82929968749382,65.68244165433664,64.78566735209066,65.61215209960938,106075600.0
2019-12-09,65.4400635801901,65.63395710624658,64.20639808398826,64.69356536865234,128042400.0
2019-12-10,65.10074619207552,65.45703127843608,64.43664570257228,65.07166290283203,90420400.0
2019-12-11,65.15164178111728,65.70667253796971,65.07650748524304,65.6266860961914,78756800.0
2019-12-12,64.90200037225051,66.06053156938063,64.79051196488324,65.7939224243164,137310400.0
2019-12-13,65.79392997064501,66.72463231388339,65.66547383100296,66.68827819824219,133587600.0
2019-12-16,67.13667270708139,68.05525957797475,67.13182795665314,67.82984924316406,128186000.0
2019-12-17,67.75955958046966,68.29277053463888,67.57292945943043,67.96315002441406,114158400.0
2019-12-18,67.81530000803977,68.32427981555142,67.65048975313191,67.8007583618164,116028400.0
2019-12-19,67.74258414485224,68.14976498636153,67.60928327063462,67.86861419677734,98369200.0
2019-12-20,68.4042663685893,68.50605789230497,67.51476289158593,67.7280502319336,275978000.0
2019-12-23,67.99222565628588,68.89384460449219,67.95344547182322,68.833251953125,98572000.0
2019-12-24,69.00050346001484,69.04898055041124,68.57151005661217,68.8987045288086,48478800.0
2019-12-26,69.0320126431219,70.28264612701129,69.00292934758863,70.26567840576172,93121200.0
2019-12-27,70.558944715347,71.24970256939069,69.83183274194636,70.239013671875,146266000.0
2019-12-30,70.15660845568407,70.9394683422482,69.12895923468582,70.65589141845703,144114400.0
